time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-05-06 05:38:12.002 UTC, ,136359,9675151,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,38,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4965,23, , , , , , , , ,1186060200, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:39:12.003 UTC, ,136799,9675591,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,38,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4965,23, , , , , , , , ,1188141392, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:40:12.003 UTC, ,136799,9675591,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,49,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4965,23, , , , , , , , ,1194969584, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:41:12.004 UTC, ,136799,9675591,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,38,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4964,23, , , , , , , , ,1197567536, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:42:12.004 UTC, ,136799,9675591,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,36,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4965,23, , , , , , , , ,1201061528, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:43:12.005 UTC, ,137239,9676031,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,50,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4963,23, , , , , , , , ,1203956584, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:44:12.006 UTC, ,137239,9676031,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,36,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4965,23, , , , , , , , ,1206560416, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:45:12.006 UTC, ,137239,9676031,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,46,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4962,23, , , , , , , , ,1213637312, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:46:12.007 UTC, ,137239,9676031,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,49,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4966,23, , , , , , , , ,1216642224, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:47:12.007 UTC, ,137239,9676031,8512,8912352,1440,2326,25, ,225, , , , , , , , , ,2339,182, , , ,681,2334,23, ,188, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,37,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4970,23, , , , , , , , ,1222614480, , , , , , , ,234, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,149, , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:48:12.008 UTC, ,137679,9676471,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,39,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4964,23, , , , , , , , ,1225132728, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:49:12.008 UTC, ,137679,9676471,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,36,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4964,23, , , , , , , , ,1228822968, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:50:12.009 UTC, ,137679,9676471,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,35,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4966,23, , , , , , , , ,1234275016, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:51:12.010 UTC, ,137679,9676471,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,38,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4963,23, , , , , , , , ,1237070400, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:52:12.010 UTC, ,138119,9676911,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,38,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4967,23, , , , , , ,1,152,861138288, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:53:12.011 UTC, ,138119,9676911,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,43,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4966,23, , , , , , , , ,862904832, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-06 05:54:12.011 UTC, ,138119,9676911,8512,8912352,1440,2326,25, ,54, , , , , , , , , ,2339,182, , , ,681,2334,23, ,23, , , , , , , , , , , , , , ,1748055731121,363,20000059,1748052572799, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1461701760920,624999, , , , ,23,35,23, ,23, , ,3,23, , , , ,4, , , , , , , , ,4966,23, , , , , , , , ,866580776, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
